"filename", "language", "JavaScript", "JavaScript JSX", "HTML", "SCSS", "PostCSS", "JSON", "Markdown", "XML", "comment", "blank", "total"
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Charts/Components/ClassChart.jsx", "JavaScript JSX", 0, 77, 0, 0, 0, 0, 0, 0, 1, 9, 87
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/ClassManager.css", "PostCSS", 0, 0, 0, 0, 130, 0, 0, 0, 0, 1, 131
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/ClassManager.jsx", "JavaScript JSX", 0, 12, 0, 0, 0, 0, 0, 0, 1, 3, 16
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/ClassManager.scss", "SCSS", 0, 0, 0, 136, 0, 0, 0, 0, 2, 27, 165
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/Components/Classes/AddClassForm.jsx", "JavaScript JSX", 0, 176, 0, 0, 0, 0, 0, 0, 24, 10, 210
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/Components/Classes/ChangeClassImageForm.jsx", "JavaScript JSX", 0, 69, 0, 0, 0, 0, 0, 0, 22, 6, 97
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/Components/Classes/ClassList.jsx", "JavaScript JSX", 0, 168, 0, 0, 0, 0, 0, 0, 8, 29, 205
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/Components/Classes/EditClassForm.jsx", "JavaScript JSX", 0, 213, 0, 0, 0, 0, 0, 0, 0, 15, 228
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/Components/Schedules/AddScheduleForm.jsx", "JavaScript JSX", 0, 124, 0, 0, 0, 0, 0, 0, 0, 10, 134
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/Components/Schedules/EditScheduleForm.jsx", "JavaScript JSX", 0, 138, 0, 0, 0, 0, 0, 0, 0, 11, 149
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Class Manager/Components/Schedules/Schedule.jsx", "JavaScript JSX", 0, 94, 0, 0, 0, 0, 0, 0, 0, 11, 105
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/Activity Section/Activity.jsx", "JavaScript JSX", 0, 83, 0, 0, 0, 0, 0, 0, 2, 8, 93
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/Activity Section/activity.css", "PostCSS", 0, 0, 0, 0, 106, 0, 0, 0, 0, 1, 107
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/Activity Section/activity.scss", "SCSS", 0, 0, 0, 105, 0, 0, 0, 0, 1, 17, 123
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/Listing Section/Listing.jsx", "JavaScript JSX", 0, 69, 0, 0, 0, 0, 0, 0, 2, 20, 91
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/Listing Section/listing.css", "PostCSS", 0, 0, 0, 0, 157, 0, 0, 0, 0, 1, 158
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/Listing Section/listing.scss", "SCSS", 0, 0, 0, 163, 0, 0, 0, 0, 3, 32, 198
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/MainBody.jsx", "JavaScript JSX", 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/Top Section/Top.jsx", "JavaScript JSX", 0, 79, 0, 0, 0, 0, 0, 0, 7, 26, 112
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/Top Section/top.css", "PostCSS", 0, 0, 0, 0, 329, 0, 0, 0, 0, 2, 331
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/Top Section/top.scss", "SCSS", 0, 0, 0, 347, 0, 0, 0, 0, 10, 73, 430
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/main_body.css", "PostCSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Main Body/main_body.scss", "SCSS", 0, 0, 0, 12, 0, 0, 0, 0, 1, 3, 16
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Room Manager/Components/EditForm.jsx", "JavaScript JSX", 0, 99, 0, 0, 0, 0, 0, 0, 0, 9, 108
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Room Manager/Components/RoomDetails.jsx", "JavaScript JSX", 0, 83, 0, 0, 0, 0, 0, 0, 1, 14, 98
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Room Manager/RoomManager.css", "PostCSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 1, 34
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Room Manager/RoomManager.jsx", "JavaScript JSX", 0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Room Manager/RoomManager.scss", "SCSS", 0, 0, 0, 35, 0, 0, 0, 0, 1, 4, 40
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Students/Components/AddStudentForm.jsx", "JavaScript JSX", 0, 142, 0, 0, 0, 0, 0, 0, 4, 9, 155
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Students/Components/StudentAttendance.jsx", "JavaScript JSX", 0, 154, 0, 0, 0, 0, 0, 0, 6, 14, 174
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Students/Components/StudentList.jsx", "JavaScript JSX", 0, 170, 0, 0, 0, 0, 0, 0, 1, 14, 185
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/Students/Students.jsx", "JavaScript JSX", 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/User Manager/Components/AllUsers.jsx", "JavaScript JSX", 0, 109, 0, 0, 0, 0, 0, 0, 3, 12, 124
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/User Manager/Components/EditUserForm.jsx", "JavaScript JSX", 0, 147, 0, 0, 0, 0, 0, 0, 11, 10, 168
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/User Manager/UserManager.jsx", "JavaScript JSX", 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
